season,week,celebrity_name,fan_votes_mean,fan_votes_std,fan_votes_ci_lower,fan_votes_ci_upper,fan_votes_median
10,6,Niecy Nash,1003462.962925304,97444.6843037249,816886.2690611258,1193243.343705645,1005335.0192006333
10,6,Chad Ochocinco,1320245.2621129493,132645.67143695295,1073836.7215846016,1584248.943670523,1321548.661923417
10,6,Evan Lysacek,1557315.3946129393,151043.68809953664,1256071.9835202743,1877799.3836973656,1552063.309871092
10,6,Pamela Anderson,1323891.1546474013,131742.57510305144,1032527.1987635436,1581423.0986740137,1321833.9083050443
10,6,Nicole Scherzinger,2167008.5997906504,211131.40364053444,1735984.6372225417,2580829.857755116,2173308.328502916
10,6,Erin Andrews,1878201.8572802925,189038.34449445366,1490186.4094622808,2211359.015826205,1895881.7616853036
10,6,Jake Pavelka,738201.3039639941,71048.32207142339,603573.0957673157,867969.9990864933,737476.3412238697
10,7,Niecy Nash,959439.1410696373,98640.78444771144,772485.3024232929,1143600.0269046822,961980.1257640915
10,7,Chad Ochocinco,1668409.6788326283,162647.84617097944,1365069.1809430523,2000464.0381585741,1664534.8283999665
10,7,Evan Lysacek,2383183.640931001,242815.43777924922,1890337.8753185112,2821111.74912549,2375658.690376925
10,7,Pamela Anderson,969221.5969961825,100250.28834341858,781967.1069440995,1171827.9757157406,971142.813975388
10,7,Nicole Scherzinger,2369194.254611273,218089.48072696762,1950246.6480716479,2781061.354346645,2376266.7254374083
10,7,Erin Andrews,1666621.6695129867,170194.9476084704,1320896.265041778,1981524.4494247574,1666782.7871788274
10,8,Niecy Nash,1261172.50102884,126215.93032611057,1031540.1960858701,1505818.4819906098,1252778.6904466022
10,8,Chad Ochocinco,1281188.9593338326,124910.29685665148,1034819.602097284,1522114.8218308822,1284717.275473339
10,8,Evan Lysacek,2298153.666846442,220112.06693650185,1839927.4133673834,2737153.769775446,2306916.912886505
10,8,Nicole Scherzinger,2810693.2449319316,294444.08364030626,2270544.4432778247,3341939.937296309,2810286.249560875
10,8,Erin Andrews,2295862.2005979843,239555.01529164604,1848644.2936050538,2811429.706553457,2300829.220568523
10,9,Chad Ochocinco,1653632.215069374,157916.05030851066,1362632.751074684,1995417.0002844976,1653191.9590223539
10,9,Evan Lysacek,2994262.4697382553,291619.25352270034,2448935.052220407,3559771.7858296973,2971367.1091368925
10,9,Nicole Scherzinger,3010523.3503094465,298459.8937907143,2464984.742394576,3578773.679698925,3015066.612140845
10,9,Erin Andrews,2331825.0904871863,230009.27232865186,1878601.6034865372,2750564.0964161064,2334994.915896751
10,10,Evan Lysacek,2896558.732335532,296948.0538173509,2347490.4690002883,3455861.4327190374,2895948.77339832
10,10,Nicole Scherzinger,4142654.3124634256,413415.4076767366,3264706.975048006,4911616.173897099,4143583.0439150566
10,10,Erin Andrews,2902008.7015046594,276780.9833059771,2343404.1185093583,3425241.2026194613,2910359.3131849123
11,1,David Hasselhoff,281705.1068617562,29826.03933508864,225367.77499772605,343212.98894086905,282591.0114817745
11,1,Florence Henderson,698385.6176159907,72598.1694354063,556251.2440685153,835196.1505613128,700381.5584017241
11,1,Kyle Massey,1466116.2400172695,152276.8099276005,1174019.1769085226,1774821.3650487803,1471849.8533119461
11,1,Jennifer Grey,1493168.4466979548,143594.23911267516,1226573.6280989125,1788795.085526128,1493692.9446169997
11,1,Rick Fox,915033.6842005628,86711.19702941575,756851.511195241,1096595.545847698,913530.8054398568
11,1,Kurt Warner,810394.1650946259,82986.27534421455,643300.6620179191,963817.6743703263,810338.5547854807
11,1,Margaret Cho,485111.12103100936,48360.601730150716,394853.93091402657,577940.8882862873,486501.13594815606
11,1,Michael Bolton,485929.28522666707,49912.715757080194,394468.07751042326,575985.578722471,486097.00063939707
11,1,Brandy,1032519.1865207872,104335.07545246664,810782.7322626475,1241399.0996493578,1040277.3401903119
11,1,The Situation,381650.2426267284,37534.430812102284,301646.6671085223,451044.56187029835,381041.3736846588
11,1,Audrina Patridge,705604.262612758,73556.06393024459,559785.2462283226,848286.0274766178,706193.1647577808
11,1,Bristol Palin,1242860.0952873162,123666.516677772,997782.2503111279,1486301.858120891,1240350.3645881522
11,2,Florence Henderson,607029.3584481141,60586.1763811592,475549.17662332125,723626.5897954265,610301.634740925
11,2,Kyle Massey,1319710.0262855636,127383.04651436537,1057064.7866096094,1561629.5821856079,1327696.891160839
11,2,Jennifer Grey,1450323.521583887,146029.89165685655,1168697.9196310556,1722277.3992178722,1445839.1372967928
11,2,Rick Fox,971677.5809625847,97970.18700804004,777353.294284967,1169741.955412108,968084.1264856337
11,2,Kurt Warner,850193.9190320878,86017.89223528995,683583.0534861181,1024923.7484255878,852217.6076975861
11,2,Margaret Cho,481827.26095966547,49954.976989656956,382003.3800782224,582175.1559736009,481896.2630416043
11,2,Michael Bolton,325623.50600562413,32783.55118751855,256323.34586237647,383370.4748486313,327704.71135332424
11,2,Brandy,1081683.2691992568,112321.96233362997,864036.6155937299,1305721.3426781038,1079355.5097311097
11,2,The Situation,481384.2238494913,49570.07224461535,386740.3742112091,583250.9940067449,482003.392601936
11,2,Audrina Patridge,1100906.9592541999,110522.68879729415,893539.307860738,1320886.1498881874,1097207.6048904848
11,2,Bristol Palin,1323518.5577581613,124962.32243138437,1076319.549216067,1575714.6936553305,1321713.574973559
11,3,Florence Henderson,559199.8760709167,56006.45287207751,455097.8782843381,664563.7426545447,562885.4881347466
11,3,Kyle Massey,1391006.3974286544,144848.35257953865,1104532.884333826,1690902.371347964,1384520.6320791377
11,3,Jennifer Grey,1549346.116944097,150440.62070189667,1228639.6428176174,1826029.31323103,1549496.2655060533
11,3,Rick Fox,1135935.8593318204,119067.84213496672,908562.190916647,1368501.511255933,1134396.4881064135
11,3,Kurt Warner,1000252.7878467686,95466.18398278783,804165.5913233444,1181925.2724697082,999596.6541435833
11,3,Margaret Cho,408174.57588830474,39856.99398778365,326047.3553125461,482704.24968659144,409285.36584990844
11,3,Brandy,1280666.0432581392,130349.54932812662,1033445.8697130948,1531651.7785539185,1289081.5264550704
11,3,The Situation,558402.7220039887,56433.609954476946,445947.4107007898,657317.3525943921,559075.4135996581
11,3,Audrina Patridge,1290086.1888056956,134138.3567452182,1018374.9669000637,1564432.6295863374,1284161.0176265014
11,3,Bristol Palin,817908.6819568593,78761.79776010495,662657.6303521073,975106.921763506,817123.1158704541
11,4,Florence Henderson,698255.6423411508,70909.70917115116,557980.7752909927,832708.761431229,698775.3568681913
11,4,Kyle Massey,1600926.1827653435,163042.17085586456,1278077.9075705218,1899500.4523458306,1604860.2899565562
11,4,Jennifer Grey,1848254.829320742,192699.67526683584,1455360.1749617043,2224552.328166106,1840499.2818237806
11,4,Rick Fox,1067192.3020274553,108470.1828124096,864700.2787457221,1280377.407487075,1062128.3776409987
11,4,Kurt Warner,692190.5659381982,71850.0660981924,555960.3920294812,840059.8603068185,690883.027101537
11,4,Brandy,1477011.1420878768,152290.62017802964,1195422.030705608,1765813.9621583703,1475411.030750075
11,4,The Situation,482867.28469218477,47411.14851220226,395291.35686731193,578389.3327549922,482701.72512983414
11,4,Audrina Patridge,1288961.2118523472,125944.03688882159,1041140.2868247231,1533036.3129000687,1287786.1166086686
11,4,Bristol Palin,856396.9957671586,81117.55952368498,680126.457791581,1016712.9977108244,861728.205183503
11,5,Florence Henderson,610088.7899163486,60026.38524524288,501913.06667309284,728326.0424300345,606872.8415655238
11,5,Kyle Massey,1216798.0771812545,122056.43831542235,988360.9843155835,1460855.692679366,1218360.8017417388
11,5,Jennifer Grey,1898968.0768629718,183085.87245839412,1535556.1214137548,2262017.9724921277,1902552.5090368637
11,5,Rick Fox,1466867.7192406354,155567.99243222736,1170262.7012982643,1792038.3187389502,1457599.3540205527
11,5,Kurt Warner,1260047.7409532834,122755.84316233522,1041112.419806105,1480390.1878527256,1264061.0029095202
11,5,Brandy,1701312.970225066,171835.28459234285,1353267.355451149,2030414.9407030316,1696980.0248399698
11,5,Audrina Patridge,1045227.1208109487,102022.69530666119,833603.4695346936,1234686.9949949794,1051285.9927811385
11,5,Bristol Palin,788020.1775333238,80838.25387949472,647674.7749198108,953223.249442272,786964.5738244571
11,6,Kyle Massey,1585835.9345426923,158659.88912718743,1271684.7190822577,1878721.4262499413,1589875.8075118135
11,6,Jennifer Grey,1842159.7377498574,182330.96433960457,1492903.0825975393,2213558.6600268055,1841716.1152654486
11,6,Rick Fox,1315097.331832889,138070.43638771927,1038223.6766544445,1570671.0333456725,1311616.2702661576
11,6,Kurt Warner,711492.3718722687,70311.80633522892,578374.3452886319,852006.0521309234,710700.3844608796
11,6,Brandy,2155489.955097772,190153.3576295278,1798089.3582260357,2549192.7275272035,2156152.518774516
11,6,Audrina Patridge,1055301.4301654492,101641.76469164333,846761.3980643305,1241401.7643147493,1054583.0075590713
11,6,Bristol Palin,1304628.6123710983,130355.22177823282,1041747.1353860657,1559757.865669905,1302754.8083326751
11,7,Kyle Massey,1716978.8583788285,178545.50187764617,1383465.6073833918,2051349.2242354765,1713006.5503997116
11,7,Jennifer Grey,2478267.4192196876,248273.57125373444,1983179.5008959575,2925915.8957386143,2494925.3750604233
11,7,Rick Fox,999304.8836882154,98646.62901000083,804345.1458816729,1205651.0779692756,995311.1294991528
11,7,Kurt Warner,1363884.385780182,137770.0877472665,1082857.3176523016,1618524.6589533924,1359196.1235452704
11,7,Brandy,2114091.9721451714,206559.46133735453,1717226.437909864,2530698.4966412256,2109068.9604550544
11,7,Bristol Palin,1341554.9561999985,130131.77818249045,1090784.516862848,1586619.8321592468,1338716.3088369376
11,8,Kyle Massey,2199132.6921288483,210266.32560678726,1809021.6625790924,2587537.8892139806,2199661.2009585933
11,8,Jennifer Grey,2666643.1559092314,273069.9567171073,2150722.904312035,3169749.845790797,2680426.899259866
11,8,Kurt Warner,1226617.641252104,122062.26575857245,981478.5052842373,1438761.6933102726,1232666.4050996634
11,8,Brandy,2207616.605272794,226634.14034002912,1744482.7102619263,2626445.112698759,2217765.466045525
11,8,Bristol Palin,1687247.4847492494,172034.36745737278,1332818.006361219,1999720.8148914888,1694938.2393028717
11,9,Kyle Massey,2715071.0036496953,259421.0620223342,2198440.970172036,3247515.0275750696,2712766.549751805
11,9,Jennifer Grey,3464162.4899554024,344552.68432114687,2767829.035475462,4128724.3350124573,3460864.303404175
11,9,Brandy,1920060.4876379042,204631.9105240709,1493393.1567126985,2324970.986440121,1914935.1815703278
11,9,Bristol Palin,1912910.8932694716,188377.51629225168,1557996.9258220817,2315388.2361657186,1907342.1948488648
11,10,Kyle Massey,2921703.749544455,286894.42761759926,2365041.1663702913,3519586.619695627,2924295.162594963
11,10,Jennifer Grey,4126904.6245455616,428573.99198559974,3242442.203829155,4976988.193457814,4145708.564370148
11,10,Bristol Palin,2893366.614861815,278841.31343047787,2340925.9970148685,3461123.208092521,2889489.198131665
12,2,Ralph Macchio,1063641.3901005723,109284.65659591107,831374.8718811682,1260095.3355815297,1066077.7177621308
12,2,Chelsea Kane,1041089.1960166839,101290.67412252568,850737.0686254561,1230476.1541340284,1038572.2966053013
12,2,Kirstie Alley,1287207.7787988405,129270.10665301603,1024569.2648445234,1556491.505812435,1287965.4109492055
12,2,Hines Ward,1417391.6408013438,128314.92118045564,1169477.998118357,1668232.7475815204,1425502.5603138916
12,2,Sugar Ray Leonard,468643.47151571047,46694.69691117962,382789.13042529655,561020.0951095208,469467.64077423816
12,2,Chris Jericho,1190104.4390166563,115710.44330471758,987319.2182633658,1430538.518334023,1185420.1168837042
12,2,Petra Nemcova,699099.5442864328,67966.13386813457,562769.8472385816,828635.8600482362,698193.1312680271
12,2,Mike Catherwood,355403.1761639312,34445.086539252465,290186.35610803124,423656.2134604145,354945.8531981399
12,2,Romeo,1185532.0611605286,125055.71708540981,940044.6540683943,1426880.9647189307,1191032.1808553375
12,2,Wendy Williams,467939.534430285,46491.536504535004,368859.58590349334,556090.4243385596,470827.9002607488
12,2,Kendra Wilkinson,824072.806722957,82775.7309975564,669524.9115280774,990764.6626228663,824616.3652825421
12,3,Ralph Macchio,973354.9998552689,94123.97231221657,793518.4368586552,1151187.5802359632,974309.6407573344
12,3,Chelsea Kane,1411044.2474884891,130069.68411720719,1164594.30343048,1656899.810739415,1406334.9889612445
12,3,Kirstie Alley,1254675.2049850062,122529.08495232843,1016218.4105512124,1503126.20026632,1255850.6087111533
12,3,Hines Ward,1551902.074724115,151888.0545035154,1256264.9630468662,1848176.5219665866,1549435.767405678
12,3,Sugar Ray Leonard,566276.4099774675,61343.367690847736,445451.68282674754,693916.7451232565,567915.8717253539
12,3,Chris Jericho,847187.8110916865,86006.13437217739,679718.8136313483,1029006.6957577121,846839.6822240609
12,3,Petra Nemcova,1136634.5860788499,119033.40635218787,909168.7301861407,1369677.2484199042,1135035.6220069977
12,3,Romeo,699086.7988712899,67169.19438735767,570746.4384520839,842244.643175567,698922.3254115611
12,3,Wendy Williams,389007.5050884028,40281.32871610256,313835.4423302639,468322.05421230366,387255.6383766383
12,3,Kendra Wilkinson,1143943.5966103696,115234.99503376249,911297.2743080336,1379382.3759428938,1146450.1103822924
12,4,Ralph Macchio,1364091.238433292,131841.62872029791,1091487.466224583,1616766.6351403967,1367316.422605231
12,4,Chelsea Kane,1712149.86543931,171374.56277844388,1374395.2089662733,2055846.191902586,1710448.2504904878
12,4,Kirstie Alley,1172927.4388861186,115668.61252624121,953014.7441535448,1412236.1969133678,1171278.4722317692
12,4,Hines Ward,1714237.9654843188,169250.9063894106,1400548.5378104602,2062814.5908436652,1717762.148331488
12,4,Sugar Ray Leonard,500760.0164558811,51026.656099823624,407404.4339136166,596138.4103797176,498980.2934836368
12,4,Chris Jericho,1019586.597716218,107610.69394535331,800353.2726983391,1227039.9212352934,1014052.1514537437
12,4,Petra Nemcova,846499.7567678454,84608.69688762678,688986.5124220675,1010435.9209117258,853503.1789263184
12,4,Romeo,1016111.783203346,99732.80684454653,822627.2814303663,1208435.8625511024,1018417.0451751216
12,4,Kendra Wilkinson,639746.2759016323,65028.087704821904,521294.2977651889,767494.6514319945,637775.327341933
12,5,Ralph Macchio,987484.1022349647,99578.73023399356,792487.3521837019,1191809.155678505,986346.1865173277
12,5,Chelsea Kane,1608760.5189770851,156668.86097932537,1289841.1297007531,1908511.8207392478,1610401.6614667387
12,5,Kirstie Alley,1188574.9740804639,121527.38575315707,945286.1145095963,1396168.0826727538,1191477.4879615838
12,5,Hines Ward,1811644.9571630855,177517.6128866075,1509784.0949722612,2165482.5955466107,1800263.8835464478
12,5,Chris Jericho,1414252.3986186143,137313.30763012284,1167516.798503481,1681761.816041555,1405541.120373007
12,5,Petra Nemcova,777946.6206780078,77896.82630935602,626639.8080442247,929841.1398927898,779802.1780916605
12,5,Romeo,1417806.5043592677,144106.2043788732,1129815.1331220588,1690436.1506051805,1416283.489008384
12,5,Kendra Wilkinson,790027.8903359225,78156.65540642127,633592.9543934027,935582.4771023019,792295.3690793199
12,6,Ralph Macchio,1028019.6601377351,102115.90239510141,841830.4164962078,1249074.6390441253,1025454.7599265527
12,6,Chelsea Kane,2135029.691154851,216320.68825074952,1739675.2156113314,2565692.386355842,2134760.769545352
12,6,Kirstie Alley,1590485.2628808804,160093.44254296503,1270025.934009913,1893847.913038584,1594577.014746258
12,6,Hines Ward,1868495.5279571677,182439.52327705023,1512917.5624140631,2225030.562078397,1863319.895909539
12,6,Chris Jericho,736315.5352696592,76618.30036588799,601675.1551197639,888482.0147376516,739497.8560282994
12,6,Romeo,1599927.5326304822,153026.8430014817,1286450.3583574984,1891467.8249020388,1600041.337310825
12,6,Kendra Wilkinson,1035510.1167396671,103386.25298758598,835297.6729373507,1230301.4829250898,1031329.5362354111
12,7,Ralph Macchio,1741004.0313287063,173949.9155484939,1419309.0975925194,2080282.5414669216,1739126.5979475807
12,7,Chelsea Kane,2099660.0376986824,224910.9992304053,1659044.2767606766,2555206.117500423,2096764.0577796523
12,7,Kirstie Alley,1732669.895020822,161892.81508163578,1418811.555342328,2051807.5742776894,1732789.0204241776
12,7,Hines Ward,2445518.27549203,239915.76099874833,1998114.1024769088,2925610.6718777134,2431490.9558277475
12,7,Romeo,994461.0569145896,101697.39873319147,796754.4438509663,1181770.3562633756,995755.0123738658
12,7,Kendra Wilkinson,998908.2789748539,95831.8603217094,809981.5430931728,1189396.7220796086,996073.961008623
12,8,Ralph Macchio,1225052.2145584212,123087.28515700945,985533.7242201891,1484506.9749847087,1226867.7712640874
12,8,Chelsea Kane,2688784.130897485,257586.96957325298,2188231.469722923,3184125.0764390263,2675453.2771474714
12,8,Kirstie Alley,2174131.881947463,221331.19339805568,1769875.066568053,2620792.883262675,2176576.6407932322
12,8,Hines Ward,2668075.7441646545,267865.2538466898,2140543.9364888025,3185736.5098854243,2682098.358632931
12,8,Romeo,1256430.1724787268,125553.78357710387,1008642.4186974198,1525141.971834698,1255882.6522574557
12,9,Ralph Macchio,1731487.2872080556,163875.48648873207,1415142.8143890908,2054569.949444462,1720174.852628433
12,9,Chelsea Kane,3264944.9099929477,341507.3492343167,2622815.0741976504,3932710.648602768,3267293.525671132
12,9,Kirstie Alley,2467870.525380891,257711.9795951611,1965745.9198660797,2954998.2228600024,2465148.7708816202
12,9,Hines Ward,2518879.3073405563,241965.73499492815,2080027.4284466035,3017629.937887042,2518011.038860402
12,10,Chelsea Kane,2938373.49151371,283391.7112031183,2406240.513736549,3524795.921037353,2919602.4327935036
12,10,Kirstie Alley,2908850.46443844,283263.15879577526,2330623.165441573,3445315.0150305736,2923127.45251324
12,10,Hines Ward,4138430.1845588167,422499.149243377,3278094.5405400726,4963933.13073639,4130605.1495768866
13,1,Elisabetta Canalis,388836.9497818354,38689.13944476943,315592.90250412136,463431.3465881174,390484.2990877122
13,1,David Arquette,711894.0710543704,69386.52020210227,566372.5844547371,854063.1393718463,713198.3462386641
13,1,Ricki Lake,1390153.2122264,132681.34493214282,1122208.4984978233,1624668.9193424638,1393570.4882382182
13,1,J.R. Martinez,1495138.0484614,158210.12507895785,1187049.9125077697,1789296.7888637886,1498227.370979194
13,1,Metta World Peace (Ron),277892.1943675409,27265.60124525956,223228.29546344047,332802.2632012533,276288.55882232764
13,1,Hope Solo,929035.4092077498,98088.57824896666,730354.7460639016,1117114.9387363105,927821.3505410615
13,1,Chynna Phillips,933408.4075444603,91642.82076208203,760950.2170911618,1103021.709936875,930033.3316885317
13,1,Kristin Cavallari,713177.6448669169,70792.48007042443,575057.9289775417,851365.6785557575,711797.6429819008
13,1,Carson Kressley,702005.2015987883,68194.70795636211,563425.6717448652,839105.3708135751,701738.3799509888
13,1,Chaz Bono,704262.5820911312,72027.48739986432,563140.3138184645,839265.0289328366,702150.1706497107
13,1,Nancy Grace,497364.2575775036,48452.10761810234,398495.1348447548,581889.0443416277,500391.5715140105
13,1,Rob Kardashian,1260759.9111155395,126479.59998659248,1027388.8830557122,1507953.2392859154,1266138.4619694473
13,2,Elisabetta Canalis,508795.5120171795,49354.912247892695,416239.3653224145,604615.2324361496,509856.0445630123
13,2,David Arquette,602913.1478708321,60417.90141805564,485672.20081774966,723541.260303601,605745.1950003555
13,2,Ricki Lake,1476571.981324741,136251.06893021753,1193452.3869771617,1720547.810919841,1483873.3852841437
13,2,J.R. Martinez,1458600.7677449451,143924.62182674228,1175647.8682040689,1736483.249371737,1461532.8854779769
13,2,Hope Solo,724921.4855431714,73468.51266792738,583921.9583298239,870801.3030526468,723438.699224079
13,2,Chynna Phillips,975540.0578962675,96494.12854716076,782193.7196042418,1171592.558722551,977656.5839504341
13,2,Kristin Cavallari,1098554.6678692931,114980.05981342582,877361.3349193399,1300430.1189285682,1101671.5324938414
13,2,Carson Kressley,599007.7030505299,63885.38477439863,454796.78861430293,729339.6435923007,596806.1165704248
13,2,Chaz Bono,480920.6218786317,47547.18694013412,387110.1923977971,572427.1861908169,480825.1155717657
13,2,Nancy Grace,857228.1152201936,82981.74785286546,694362.9982150024,1023678.852408053,855362.9603626714
13,2,Rob Kardashian,1202024.0440850225,122199.62733045891,959359.1787329938,1456466.3954041768,1204892.6996144312
13,3,David Arquette,870880.7979241721,84664.01766750749,697816.2101411537,1042718.379840765,873866.8602245562
13,3,Ricki Lake,1604311.818827984,167149.22587499,1231410.21933841,1936491.9325692886,1616404.9603024395
13,3,J.R. Martinez,1600555.2394815478,158502.67031828736,1286309.8117237475,1900173.9304260288,1602935.4344387834
13,3,Hope Solo,1012673.8717563029,102381.5191771449,801825.2632432778,1225997.6342703428,1016089.5474447381
13,3,Chynna Phillips,1171558.253148467,114685.80577886739,923147.6963378416,1389801.365094043,1179766.3146554385
13,3,Kristin Cavallari,590919.9549106011,60640.230929200094,474565.8666928718,711494.6514372146,594217.9414236511
13,3,Carson Kressley,723179.6179364657,74125.54469080568,570380.9264265628,858580.9751136173,723349.7329626404
13,3,Chaz Bono,552456.3259284368,56448.75156938743,439000.82691128924,656505.7883180784,555277.4597230107
13,3,Nancy Grace,572824.3157402049,57431.09266160052,468226.4047044438,692724.1212137956,569295.0037596645
13,3,Rob Kardashian,1294698.6044333314,131126.8683394528,1050403.91530574,1562296.980737865,1296752.0947375433
13,4,David Arquette,1012240.0104132384,106784.30337510555,798758.1452551716,1214153.5921801247,1008776.9682043998
13,4,Ricki Lake,1734850.865321754,174861.15940797917,1379672.87683334,2065504.4459728098,1733041.3707378742
13,4,J.R. Martinez,1709351.8158092436,170567.056903734,1385299.6032193333,2049165.8854357807,1700960.0651697046
13,4,Hope Solo,1196795.1239706797,122679.00787792045,956037.1680160752,1431210.4348136855,1199184.8227293394
13,4,Chynna Phillips,669511.6716111104,70438.99145547778,531309.6512362458,813052.9648059835,672145.5173788357
13,4,Carson Kressley,655244.1925381098,67215.65276229336,524325.4344607305,785976.939146661,653356.5600443645
13,4,Chaz Bono,667524.9307510062,65799.90343906623,546027.3119640987,806013.1963564893,666242.7542145617
13,4,Nancy Grace,834408.3890975079,81907.44345130867,664482.8146553828,997377.9171704353,833370.3725859951
13,4,Rob Kardashian,1526761.3294216837,151834.58445147055,1262293.5684372783,1844022.8699880114,1524992.0729922503
13,5,David Arquette,1318294.7512397333,127354.25417681928,1064465.7743199267,1567540.4157684057,1317678.4782629996
13,5,Ricki Lake,1749800.3877398097,170887.5190905757,1435469.7105468991,2088870.8557720154,1748520.3072063029
13,5,J.R. Martinez,1993677.0548485555,200425.83075948776,1623995.1393309222,2382059.04933056,1989264.5745108272
13,5,Hope Solo,1090147.351096428,106043.60980930872,885879.5543681062,1298931.2630984788,1088613.4364312165
13,5,Carson Kressley,608691.337748884,60573.226833667264,491157.2894797257,727977.146459406,605138.5007171566
13,5,Chaz Bono,623407.2232043536,62308.00926535383,504961.6040807972,744630.8592029554,621556.4383483109
13,5,Nancy Grace,856238.2085479161,88458.85018137422,688618.5870879097,1030314.8256360444,855471.563545146
13,5,Rob Kardashian,1764355.2900593996,178437.87091333728,1401877.7899909506,2115760.0617147037,1769198.7656436374
13,6,David Arquette,1036225.5310790323,101329.59028674883,827054.7662871546,1241486.242501245,1038653.8479380426
13,6,Ricki Lake,2154301.890653756,218524.92834287623,1714792.9603477218,2575193.6093313578,2156555.968752932
13,6,J.R. Martinez,2160777.175124155,224349.39945127795,1741918.326353682,2597463.5812617084,2149248.8502889927
13,6,Hope Solo,1013443.8131391725,96594.70989967334,827207.6075606999,1187197.2197525732,1011065.6525177825
13,6,Chaz Bono,728338.5826382864,76223.65481292344,580622.7704417941,875105.8041770776,728426.7211530368
13,6,Nancy Grace,1314975.4825748054,133213.3338352816,1044426.7334523887,1564734.0331949142,1315774.944743245
13,6,Rob Kardashian,1559802.3603690676,152877.02442622653,1267787.2236717693,1844147.1500276318,1562118.8866687594
13,7,David Arquette,1003259.7372750237,98286.30504816544,819628.8686662917,1183956.4942423885,1002875.3271281631
13,7,Ricki Lake,2467024.680151096,244244.8633583236,2023375.8769726697,2902657.7484533004,2466317.0165021704
13,7,J.R. Martinez,1729520.9427515378,174139.0488599546,1388480.2081367124,2066245.4339565868,1729905.1888357156
13,7,Hope Solo,1728971.1646683684,176045.0378388469,1408792.1445285252,2084279.1362212384,1727958.9619600794
13,7,Nancy Grace,974655.0699344527,103202.58947131551,773172.5099332832,1186926.835896687,966195.6527247978
13,7,Rob Kardashian,2096885.2987151304,195574.40746574927,1732931.858620296,2476578.5643799356,2100063.54608893
13,8,Ricki Lake,2170317.481682793,230550.2775175454,1700199.5378308217,2619323.9161965097,2180470.306032882
13,8,J.R. Martinez,2703182.7999218237,268031.787188773,2168728.50374528,3260145.4070241596,2718482.770079879
13,8,Hope Solo,1720261.6254830982,178128.7679718807,1380843.494846325,2053031.6723534917,1715764.8187205729
13,8,Nancy Grace,1196117.5006014411,126480.05897508314,948741.993476036,1423800.7341490549,1203157.1183923343
13,8,Rob Kardashian,2189676.594070915,218692.2749297808,1779404.4681653706,2660795.8567905333,2182526.5782131637
13,9,Ricki Lake,3265916.6011576788,325604.604430369,2641576.4254008345,3867557.1815710184,3292863.852220172
13,9,J.R. Martinez,2478360.5518199564,244685.2083937614,2018688.1261722401,2951312.9897942967,2466899.3200789047
13,9,Hope Solo,1745982.7335701599,177519.95535430676,1404184.2830007847,2109345.2336146384,1734289.1475987437
13,9,Rob Kardashian,2529407.9165819185,252898.15171683664,2045150.0275387727,3016629.395802778,2516894.7888299455
13,10,Ricki Lake,2944334.043548837,299597.81615967833,2387680.856979253,3512714.8611529814,2932473.419006141
13,10,J.R. Martinez,4113976.1943067103,391975.6244678407,3293087.1259537064,4877880.948704533,4104277.299525991
13,10,Rob Kardashian,2941571.6719379304,289037.7666033846,2313217.020146351,3484834.4785756646,2952538.5545867556
14,2,William Levy,1265583.4244119183,128841.03018253446,1001012.7203642083,1496470.8913647237,1274686.198365475
14,2,Jack Wagner,638518.2646041329,67141.37806538986,512791.10116190434,770897.1406951862,640316.9140027843
14,2,Sherri Sheperd,751337.0066287577,73602.39019882887,606844.1918007286,889308.0347164233,752300.2303417004
14,2,Jaleel White,842628.4307905607,86419.53762331093,678132.7053626317,1009978.6447128674,846678.0592151287
14,2,Roshon Fegan,1176481.2263132697,120827.19894447154,947739.5368314772,1415651.5157583263,1175487.2714362782
14,2,Melissa Gilbert,428589.2655740496,40587.603616676395,348900.90266095736,512210.5015325484,428384.7236432978
14,2,Martina Navratilova,205972.4523779034,20168.69924121779,165011.77187305907,244237.98261291784,206133.0661533497
14,2,Donald Driver,1268904.8656611848,124928.78730807241,1025438.9727473598,1515561.3441570518,1271898.5287501342
14,2,Gavin DeGraw,539135.9789629292,51864.972299575384,437816.1691216407,638978.6100679811,542646.0738483912
14,2,Gladys Knight,423211.09664561664,41409.15555655874,345275.80629905465,505088.1072004511,423669.01533549814
14,2,Katherine Jenkins,1380290.4531931477,137142.71571675982,1110086.6762106274,1661275.2442333787,1376390.5941427164
14,2,Maria Menounos,1065917.752616699,102462.6230104854,880255.1460797292,1283669.2901662039,1065448.5596678313
14,3,William Levy,1296226.7678725042,120839.0154156765,1059209.454029697,1529527.5650321082,1297031.4702572338
14,3,Jack Wagner,602753.6238982473,61625.69820444651,477343.6249635478,724483.1969150824,604299.2435391487
14,3,Sherri Sheperd,712910.3273150998,73864.07472378702,567188.5095121653,862095.8689802557,715283.8103195784
14,3,Jaleel White,838094.4387285855,81060.7161465381,654735.6249023675,981977.4820295974,840906.918342894
14,3,Roshon Fegan,948598.4386848743,100842.71348460465,768932.355141962,1145437.62916871,948226.7182723387
14,3,Melissa Gilbert,598350.7767408512,60904.40712914014,484524.3068729196,712749.6456155848,599458.8084834554
14,3,Donald Driver,1173214.923882609,113743.42374546299,956033.4809986141,1414748.0907678194,1168588.003761676
14,3,Gavin DeGraw,599803.0225497964,60295.014468659916,488657.46604133863,720329.2128128671,597091.4223601788
