season,week,celebrity_name,fan_votes,uncertainty,judge_total,voting_method,eliminated,estimation_method
1,2,John O'Hurley,6000.0,0.2706422018348623,26.0,rank,False,kalman_filter_rank
1,2,Kelly Monaco,4000.0,0.2706422018348623,17.0,rank,False,kalman_filter_rank
1,2,Evander Holyfield,5000.0,0.2706422018348623,14.0,rank,False,kalman_filter_rank
1,2,Rachel Hunter,5000.0,0.2706422018348623,24.0,rank,False,kalman_filter_rank
1,2,Joey McIntyre,5000.0,0.2706422018348623,21.0,rank,False,kalman_filter_rank
1,2,Trista Sutter,3000.0,0.2706422018348623,19.0,rank,True,kalman_filter_rank
1,3,John O'Hurley,5000.0,0.2706422018348623,24.0,rank,False,kalman_filter_rank
1,3,Kelly Monaco,3000.0,0.2706422018348623,21.0,rank,False,kalman_filter_rank
1,3,Evander Holyfield,3000.0,0.2706422018348623,13.0,rank,True,kalman_filter_rank
1,3,Rachel Hunter,5000.0,0.2706422018348623,26.0,rank,False,kalman_filter_rank
1,3,Joey McIntyre,4000.0,0.2706422018348623,22.0,rank,False,kalman_filter_rank
1,4,John O'Hurley,3000.0,0.2706422018348623,21.0,rank,False,kalman_filter_rank
1,4,Kelly Monaco,4000.0,0.2706422018348623,26.0,rank,False,kalman_filter_rank
1,4,Rachel Hunter,2000.0,0.2706422018348623,25.0,rank,True,kalman_filter_rank
1,4,Joey McIntyre,4000.0,0.2706422018348623,20.0,rank,False,kalman_filter_rank
1,5,John O'Hurley,3000.0,0.2706422018348623,27.0,rank,False,kalman_filter_rank
1,5,Kelly Monaco,3000.0,0.2706422018348623,23.5,rank,False,kalman_filter_rank
1,5,Joey McIntyre,2000.0,0.2706422018348623,22.5,rank,True,kalman_filter_rank
1,6,John O'Hurley,2000.0,0.2706422018348623,27.0,rank,True,kalman_filter_rank
1,6,Kelly Monaco,2000.0,0.2706422018348623,27.5,rank,False,kalman_filter_rank
2,1,Tatum O'Neal,9000.0,0.2706422018348623,23.0,rank,False,kalman_filter_rank
2,1,Tia Carrere,6000.0,0.2706422018348623,20.0,rank,False,kalman_filter_rank
2,1,George Hamilton,5000.0,0.2706422018348623,18.0,rank,False,kalman_filter_rank
2,1,Lisa Rinna,6000.0,0.2706422018348623,19.0,rank,False,kalman_filter_rank
2,1,Stacy Keibler,7000.0,0.2706422018348623,22.0,rank,False,kalman_filter_rank
2,1,Jerry Rice,7000.0,0.2706422018348623,21.0,rank,False,kalman_filter_rank
2,1,Giselle Fernandez,9000.0,0.2706422018348623,23.0,rank,False,kalman_filter_rank
2,1,Master P,5000.0,0.2706422018348623,12.0,rank,False,kalman_filter_rank
2,1,Drew Lachey,10000.0,0.2706422018348623,24.0,rank,False,kalman_filter_rank
2,1,Kenny Mayne,4000.0,0.2706422018348623,13.0,rank,True,kalman_filter_rank
2,2,Tatum O'Neal,4000.0,0.2706422018348623,17.0,rank,True,kalman_filter_rank
2,2,Tia Carrere,6000.0,0.2706422018348623,22.0,rank,False,kalman_filter_rank
2,2,George Hamilton,6000.0,0.2706422018348623,22.0,rank,False,kalman_filter_rank
2,2,Lisa Rinna,5000.0,0.2706422018348623,20.0,rank,False,kalman_filter_rank
2,2,Stacy Keibler,9000.0,0.2706422018348623,29.0,rank,False,kalman_filter_rank
2,2,Jerry Rice,7000.0,0.2706422018348623,23.0,rank,False,kalman_filter_rank
2,2,Giselle Fernandez,7000.0,0.2706422018348623,24.0,rank,False,kalman_filter_rank
2,2,Master P,5000.0,0.2706422018348623,16.0,rank,False,kalman_filter_rank
2,2,Drew Lachey,8000.0,0.2706422018348623,27.0,rank,False,kalman_filter_rank
2,3,Tia Carrere,7000.0,0.2706422018348623,26.0,rank,False,kalman_filter_rank
2,3,George Hamilton,5000.0,0.2706422018348623,22.0,rank,False,kalman_filter_rank
2,3,Lisa Rinna,6000.0,0.2706422018348623,25.0,rank,False,kalman_filter_rank
2,3,Stacy Keibler,8000.0,0.2706422018348623,27.0,rank,False,kalman_filter_rank
2,3,Jerry Rice,5000.0,0.2706422018348623,19.0,rank,False,kalman_filter_rank
2,3,Giselle Fernandez,3000.0,0.2706422018348623,22.0,rank,True,kalman_filter_rank
2,3,Master P,6000.0,0.2706422018348623,14.0,rank,False,kalman_filter_rank
2,3,Drew Lachey,8000.0,0.2706422018348623,27.0,rank,False,kalman_filter_rank
2,4,Tia Carrere,5000.0,0.2706422018348623,25.0,rank,False,kalman_filter_rank
2,4,George Hamilton,4000.0,0.2706422018348623,21.0,rank,False,kalman_filter_rank
2,4,Lisa Rinna,6000.0,0.2706422018348623,26.0,rank,False,kalman_filter_rank
2,4,Stacy Keibler,6000.0,0.2706422018348623,26.0,rank,False,kalman_filter_rank
2,4,Jerry Rice,4000.0,0.2706422018348623,24.0,rank,False,kalman_filter_rank
2,4,Master P,3000.0,0.2706422018348623,8.0,rank,True,kalman_filter_rank
2,4,Drew Lachey,7000.0,0.2706422018348623,28.0,rank,False,kalman_filter_rank
2,5,Tia Carrere,3000.0,0.2706422018348623,22.0,rank,True,kalman_filter_rank
2,5,George Hamilton,4000.0,0.2706422018348623,24.0,rank,False,kalman_filter_rank
2,5,Lisa Rinna,5000.0,0.2706422018348623,25.0,rank,False,kalman_filter_rank
2,5,Stacy Keibler,6000.0,0.2706422018348623,30.0,rank,False,kalman_filter_rank
2,5,Jerry Rice,4000.0,0.2706422018348623,23.0,rank,False,kalman_filter_rank
2,5,Drew Lachey,5000.0,0.2706422018348623,27.0,rank,False,kalman_filter_rank
2,6,George Hamilton,3000.0,0.2706422018348623,23.0,rank,True,kalman_filter_rank
2,6,Lisa Rinna,4000.0,0.2706422018348623,27.0,rank,False,kalman_filter_rank
2,6,Stacy Keibler,5000.0,0.2706422018348623,30.0,rank,False,kalman_filter_rank
2,6,Jerry Rice,3000.0,0.2706422018348623,23.0,rank,False,kalman_filter_rank
2,6,Drew Lachey,5000.0,0.2706422018348623,30.0,rank,False,kalman_filter_rank
2,7,Lisa Rinna,2000.0,0.2706422018348623,26.5,rank,True,kalman_filter_rank
2,7,Stacy Keibler,4000.0,0.2706422018348623,27.5,rank,False,kalman_filter_rank
2,7,Jerry Rice,3000.0,0.2706422018348623,20.5,rank,False,kalman_filter_rank
2,7,Drew Lachey,4000.0,0.2706422018348623,27.5,rank,False,kalman_filter_rank
2,8,Stacy Keibler,3000.0,0.2706422018348623,28.6665,rank,True,kalman_filter_rank
2,8,Jerry Rice,3000.0,0.2706422018348623,26.666600000000003,rank,False,kalman_filter_rank
2,8,Drew Lachey,3000.0,0.2706422018348623,28.9998,rank,False,kalman_filter_rank
3,1,Harry Hamlin,806760.7065199227,0.2706422018348623,17.0,percent,False,kalman_filter_percent
3,1,Vivica A. Fox,873497.888473045,0.2706422018348623,22.0,percent,False,kalman_filter_percent
3,1,Monique Coleman,833455.5713538858,0.2706422018348623,19.0,percent,False,kalman_filter_percent
3,1,Joey Lawrence,860150.4560560633,0.2706422018348623,21.0,percent,False,kalman_filter_percent
3,1,Mario Lopez,1322860.837003233,0.2706422018348623,55.6666,percent,False,kalman_filter_percent
3,1,Emmitt Smith,1296165.9523010552,0.2706422018348623,53.6666,percent,False,kalman_filter_percent
3,1,Shanna Moakler,820108.1389369041,0.2706422018348623,18.0,percent,False,kalman_filter_percent
3,1,Willa Ford,873497.888473045,0.2706422018348623,22.0,percent,False,kalman_filter_percent
3,1,Sara Evans,780065.8019495306,0.2706422018348623,15.0,percent,False,kalman_filter_percent
3,1,Jerry Springer,793413.2542347265,0.2706422018348623,16.0,percent,False,kalman_filter_percent
3,1,Tucker Carlson,740023.5046985862,0.2706422018348623,12.0,percent,True,kalman_filter_percent
3,2,Harry Hamlin,967236.4677462263,0.2706422018348623,21.0,percent,False,kalman_filter_percent
3,2,Vivica A. Fox,1016381.765370557,0.2706422018348623,24.0,percent,False,kalman_filter_percent
3,2,Monique Coleman,1049145.2971201106,0.2706422018348623,26.0,percent,False,kalman_filter_percent
3,2,Joey Lawrence,1098290.5997114952,0.2706422018348623,29.0,percent,False,kalman_filter_percent
3,2,Mario Lopez,967236.4677462263,0.2706422018348623,21.0,percent,False,kalman_filter_percent
3,2,Emmitt Smith,1016381.765370557,0.2706422018348623,24.0,percent,False,kalman_filter_percent
3,2,Shanna Moakler,983618.2336961487,0.2706422018348623,22.0,percent,True,kalman_filter_percent
3,2,Willa Ford,999999.9994957803,0.2706422018348623,23.0,percent,False,kalman_filter_percent
3,2,Sara Evans,967236.4677462263,0.2706422018348623,21.0,percent,False,kalman_filter_percent
3,2,Jerry Springer,934472.9359966727,0.2706422018348623,19.0,percent,False,kalman_filter_percent
3,3,Harry Hamlin,1092088.6750687321,0.2706422018348623,22.0,percent,True,kalman_filter_percent
3,3,Vivica A. Fox,1187200.8547393894,0.2706422018348623,27.0,percent,False,kalman_filter_percent
3,3,Monique Coleman,1187200.8547393894,0.2706422018348623,27.0,percent,False,kalman_filter_percent
3,3,Joey Lawrence,1092088.6758667757,0.2706422018348623,22.0,percent,False,kalman_filter_percent
3,3,Mario Lopez,1092088.6758667757,0.2706422018348623,22.0,percent,False,kalman_filter_percent
3,3,Emmitt Smith,1035021.3665563862,0.2706422018348623,19.0,percent,False,kalman_filter_percent
3,3,Willa Ford,1092088.6758667757,0.2706422018348623,22.0,percent,False,kalman_filter_percent
3,3,Sara Evans,1149155.9851771654,0.2706422018348623,25.0,percent,False,kalman_filter_percent
3,3,Jerry Springer,1073066.2361186105,0.2706422018348623,21.0,percent,False,kalman_filter_percent
3,4,Vivica A. Fox,1234328.2075204733,0.2706422018348623,24.0,percent,True,kalman_filter_percent
3,4,Monique Coleman,1234328.2092791633,0.2706422018348623,24.0,percent,False,kalman_filter_percent
3,4,Joey Lawrence,1297015.3780089081,0.2706422018348623,27.0,percent,False,kalman_filter_percent
3,4,Mario Lopez,1338806.8304514766,0.2706422018348623,29.0,percent,False,kalman_filter_percent
3,4,Emmitt Smith,1234328.2092791633,0.2706422018348623,24.0,percent,False,kalman_filter_percent
3,4,Willa Ford,1317911.1042301923,0.2706422018348623,28.0,percent,False,kalman_filter_percent
3,4,Sara Evans,1150745.3043940277,0.2706422018348623,20.0,percent,False,kalman_filter_percent
3,4,Jerry Springer,1192536.7568365955,0.2706422018348623,22.0,percent,False,kalman_filter_percent
3,5,Monique Coleman,1456199.3615418293,0.2706422018348623,27.0,percent,False,kalman_filter_percent
3,5,Joey Lawrence,1407850.4800279592,0.2706422018348623,25.0,percent,False,kalman_filter_percent
3,5,Mario Lopez,1456199.3615418293,0.2706422018348623,27.0,percent,False,kalman_filter_percent
3,5,Emmitt Smith,1456199.3615418293,0.2706422018348623,27.0,percent,False,kalman_filter_percent
3,5,Willa Ford,1456199.3617715582,0.2706422018348623,27.0,percent,True,kalman_filter_percent
3,5,Sara Evans,1383676.036787498,0.2706422018348623,24.0,percent,False,kalman_filter_percent
3,5,Jerry Springer,1383676.036787498,0.2706422018348623,24.0,percent,False,kalman_filter_percent
3,7,Monique Coleman,2000000.0001241763,0.2706422018348623,27.0,percent,False,kalman_filter_percent
3,7,Joey Lawrence,2055808.3679984561,0.2706422018348623,28.5,percent,False,kalman_filter_percent
3,7,Mario Lopez,2037205.5788105098,0.2706422018348623,28.0,percent,False,kalman_filter_percent
3,7,Emmitt Smith,2055808.3679984561,0.2706422018348623,28.5,percent,False,kalman_filter_percent
3,7,Jerry Springer,1851177.685068402,0.2706422018348623,23.0,percent,True,kalman_filter_percent
3,8,Monique Coleman,2462307.0905204513,0.2706422018348623,26.5,percent,True,kalman_filter_percent
3,8,Joey Lawrence,2487435.6968530854,0.2706422018348623,27.0,percent,False,kalman_filter_percent
3,8,Mario Lopez,2562821.5157733774,0.2706422018348623,28.5,percent,False,kalman_filter_percent
3,8,Emmitt Smith,2487435.6968530854,0.2706422018348623,27.0,percent,False,kalman_filter_percent
3,9,Joey Lawrence,3333333.3333333326,0.2706422018348623,29.5,percent,True,kalman_filter_percent
3,9,Mario Lopez,3333333.3333333326,0.2706422018348623,29.5,percent,False,kalman_filter_percent
3,9,Emmitt Smith,3333333.3333333326,0.2706422018348623,29.5,percent,False,kalman_filter_percent
3,10,Mario Lopez,5000000.0,0.2706422018348623,29.666600000000003,percent,True,kalman_filter_percent
3,10,Emmitt Smith,5000000.0,0.2706422018348623,29.666600000000003,percent,False,kalman_filter_percent
4,2,John Ratzenberger,890277.3835282588,0.2706422018348623,21.0,percent,False,kalman_filter_percent
4,2,Ian Ziering,905059.4410884377,0.2706422018348623,22.0,percent,False,kalman_filter_percent
4,2,Clyde Drexler,845931.2158147752,0.2706422018348623,18.0,percent,False,kalman_filter_percent
4,2,Laila Ali,978969.7189552252,0.2706422018348623,27.0,percent,False,kalman_filter_percent
4,2,Apolo Anton Ohno,964187.661395046,0.2706422018348623,26.0,percent,False,kalman_filter_percent
4,2,Shandi Finnessey,875495.3259680795,0.2706422018348623,20.0,percent,False,kalman_filter_percent
4,2,Paulina Porizkova,890277.3837101761,0.2706422018348623,21.0,percent,True,kalman_filter_percent
4,2,Heather Mills,934623.5512417421,0.2706422018348623,24.0,percent,False,kalman_filter_percent
4,2,Billy Ray Cyrus,890277.3835282588,0.2706422018348623,21.0,percent,False,kalman_filter_percent
4,2,Joey Fatone,934623.5512417421,0.2706422018348623,24.0,percent,False,kalman_filter_percent
4,2,Leeza Gibbons,890277.3835282588,0.2706422018348623,21.0,percent,False,kalman_filter_percent
4,3,John Ratzenberger,968889.672465945,0.2706422018348623,20.0,percent,False,kalman_filter_percent
4,3,Ian Ziering,1038023.7360069895,0.2706422018348623,24.0,percent,False,kalman_filter_percent
4,3,Clyde Drexler,899755.6089249004,0.2706422018348623,16.0,percent,False,kalman_filter_percent
4,3,Laila Ali,986173.188351206,0.2706422018348623,21.0,percent,False,kalman_filter_percent
4,3,Apolo Anton Ohno,1020740.210187621,0.2706422018348623,23.0,percent,False,kalman_filter_percent
4,3,Shandi Finnessey,986173.1876911622,0.2706422018348623,21.0,percent,True,kalman_filter_percent
4,3,Heather Mills,1038023.7360069895,0.2706422018348623,24.0,percent,False,kalman_filter_percent
4,3,Billy Ray Cyrus,986173.188351206,0.2706422018348623,21.0,percent,False,kalman_filter_percent
4,3,Joey Fatone,1038023.7360069895,0.2706422018348623,24.0,percent,False,kalman_filter_percent
4,3,Leeza Gibbons,1038023.7360069895,0.2706422018348623,24.0,percent,False,kalman_filter_percent
4,4,John Ratzenberger,1005186.176088378,0.2706422018348623,16.0,percent,False,kalman_filter_percent
4,4,Ian Ziering,1170981.725633989,0.2706422018348623,24.0,percent,False,kalman_filter_percent
4,4,Clyde Drexler,984461.7327056177,0.2706422018348623,15.0,percent,False,kalman_filter_percent
4,4,Laila Ali,1108808.3930021813,0.2706422018348623,21.0,percent,False,kalman_filter_percent
4,4,Apolo Anton Ohno,1212430.617366564,0.2706422018348623,26.0,percent,False,kalman_filter_percent
4,4,Heather Mills,1150257.2847347558,0.2706422018348623,23.0,percent,False,kalman_filter_percent
4,4,Billy Ray Cyrus,1108808.3930021813,0.2706422018348623,21.0,percent,False,kalman_filter_percent
4,4,Joey Fatone,1253879.5016485583,0.2706422018348623,28.0,percent,False,kalman_filter_percent
4,4,Leeza Gibbons,1005186.1758177758,0.2706422018348623,16.0,percent,True,kalman_filter_percent
4,5,John Ratzenberger,1155969.240021321,0.2706422018348623,18.0,percent,False,kalman_filter_percent
4,5,Ian Ziering,1297015.3771953718,0.2706422018348623,24.0,percent,False,kalman_filter_percent
4,5,Clyde Drexler,1038430.7898927517,0.2706422018348623,13.0,percent,True,kalman_filter_percent
4,5,Laila Ali,1391046.1377949324,0.2706422018348623,28.0,percent,False,kalman_filter_percent
4,5,Apolo Anton Ohno,1438061.5218200032,0.2706422018348623,30.0,percent,False,kalman_filter_percent
4,5,Heather Mills,1226492.3110918733,0.2706422018348623,21.0,percent,False,kalman_filter_percent
4,5,Billy Ray Cyrus,1132461.5504923123,0.2706422018348623,17.0,percent,False,kalman_filter_percent
4,5,Joey Fatone,1320523.071691434,0.2706422018348623,25.0,percent,False,kalman_filter_percent
4,6,John Ratzenberger,1292524.1710183641,0.2706422018348623,19.0,percent,False,kalman_filter_percent
4,6,Ian Ziering,1421217.5214017404,0.2706422018348623,24.0,percent,False,kalman_filter_percent
4,6,Laila Ali,1524172.205682084,0.2706422018348623,28.0,percent,False,kalman_filter_percent
4,6,Apolo Anton Ohno,1524172.205682084,0.2706422018348623,28.0,percent,False,kalman_filter_percent
4,6,Heather Mills,1395478.853412247,0.2706422018348623,23.0,percent,True,kalman_filter_percent
4,6,Billy Ray Cyrus,1344001.513158536,0.2706422018348623,21.0,percent,False,kalman_filter_percent
4,6,Joey Fatone,1498433.5296449442,0.2706422018348623,27.0,percent,False,kalman_filter_percent
4,7,John Ratzenberger,1568543.2942847346,0.2706422018348623,22.5,percent,True,kalman_filter_percent
4,7,Ian Ziering,1704406.426148708,0.2706422018348623,27.0,percent,False,kalman_filter_percent
4,7,Laila Ali,1779885.9420385521,0.2706422018348623,29.5,percent,False,kalman_filter_percent
4,7,Apolo Anton Ohno,1704406.426148708,0.2706422018348623,27.0,percent,False,kalman_filter_percent
4,7,Billy Ray Cyrus,1462871.9693407451,0.2706422018348623,19.0,percent,False,kalman_filter_percent
4,7,Joey Fatone,1779885.9420385521,0.2706422018348623,29.5,percent,False,kalman_filter_percent
4,8,Ian Ziering,1935964.9010887484,0.2706422018348623,23.5,percent,False,kalman_filter_percent
4,8,Laila Ali,2056030.7127891083,0.2706422018348623,26.5,percent,False,kalman_filter_percent
4,8,Apolo Anton Ohno,2156085.55545882,0.2706422018348623,29.0,percent,False,kalman_filter_percent
4,8,Billy Ray Cyrus,1755866.182296446,0.2706422018348623,19.0,percent,True,kalman_filter_percent
4,8,Joey Fatone,2096052.6483668764,0.2706422018348623,27.5,percent,False,kalman_filter_percent
4,9,Ian Ziering,2471107.4041382177,0.2706422018348623,29.0,percent,True,kalman_filter_percent
4,9,Laila Ali,2517335.5575190093,0.2706422018348623,30.0,percent,False,kalman_filter_percent
4,9,Apolo Anton Ohno,2494221.480823763,0.2706422018348623,29.5,percent,False,kalman_filter_percent
4,9,Joey Fatone,2517335.5575190093,0.2706422018348623,30.0,percent,False,kalman_filter_percent
4,10,Laila Ali,3302053.478630201,0.2706422018348623,28.333200000000005,percent,True,kalman_filter_percent
4,10,Apolo Anton Ohno,3372434.9112468767,0.2706422018348623,29.3332,percent,False,kalman_filter_percent
4,10,Joey Fatone,3325511.6101229233,0.2706422018348623,28.6665,percent,False,kalman_filter_percent
5,1,Cameron Mathison,760316.5358261103,0.2706422018348623,21.0,percent,False,kalman_filter_percent
5,1,Jane Seymour,791485.8540912148,0.2706422018348623,24.0,percent,False,kalman_filter_percent
5,1,Sabrina Bryan,812265.3929785463,0.2706422018348623,26.0,percent,False,kalman_filter_percent
5,1,Jennie Garth,760316.5358261103,0.2706422018348623,21.0,percent,False,kalman_filter_percent
5,1,Floyd Mayweather Jr. ,729147.2175610057,0.2706422018348623,18.0,percent,False,kalman_filter_percent
5,1,Josie Maran,708367.6786736745,0.2706422018348623,16.0,percent,True,kalman_filter_percent
5,1,Albert Reed,760316.5358261103,0.2706422018348623,21.0,percent,False,kalman_filter_percent
5,1,Helio Castroneves,1092788.1582057246,0.2706422018348623,52.9999,percent,False,kalman_filter_percent
5,1,Mel B,1085861.2954138727,0.2706422018348623,52.333200000000005,percent,False,kalman_filter_percent
5,1,Wayne Newton,739536.9969387791,0.2706422018348623,19.0,percent,False,kalman_filter_percent
5,1,Marie Osmond,999281.2628327423,0.2706422018348623,44.0,percent,False,kalman_filter_percent
5,1,Mark Cuban,760316.5358261103,0.2706422018348623,21.0,percent,False,kalman_filter_percent
5,2,Cameron Mathison,899407.4793723045,0.2706422018348623,21.0,percent,False,kalman_filter_percent
5,2,Jane Seymour,899407.4793723045,0.2706422018348623,21.0,percent,False,kalman_filter_percent
5,2,Sabrina Bryan,975491.5865805886,0.2706422018348623,26.0,percent,False,kalman_filter_percent
5,2,Jennie Garth,899407.4793723045,0.2706422018348623,21.0,percent,False,kalman_filter_percent
5,2,Floyd Mayweather Jr. ,899407.4793723045,0.2706422018348623,21.0,percent,False,kalman_filter_percent
5,2,Albert Reed,899407.4780403955,0.2706422018348623,21.0,percent,True,kalman_filter_percent
5,2,Helio Castroneves,990708.4020617809,0.2706422018348623,27.0,percent,False,kalman_filter_percent
5,2,Mel B,929841.1202687965,0.2706422018348623,23.0,percent,False,kalman_filter_percent
5,2,Wayne Newton,808106.5467487198,0.2706422018348623,15.0,percent,False,kalman_filter_percent
5,2,Marie Osmond,945057.9357499883,0.2706422018348623,24.0,percent,False,kalman_filter_percent
5,2,Mark Cuban,853757.013060512,0.2706422018348623,18.0,percent,False,kalman_filter_percent
5,3,Cameron Mathison,985811.6084284255,0.2706422018348623,23.0,percent,False,kalman_filter_percent
5,3,Jane Seymour,1048871.1272141808,0.2706422018348623,27.0,percent,False,kalman_filter_percent
5,3,Sabrina Bryan,1048871.1272141808,0.2706422018348623,27.0,percent,False,kalman_filter_percent
5,3,Jennie Garth,1033106.2478281828,0.2706422018348623,26.0,percent,False,kalman_filter_percent
5,3,Floyd Mayweather Jr. ,954281.848414666,0.2706422018348623,21.0,percent,False,kalman_filter_percent
5,3,Helio Castroneves,1001576.4878144234,0.2706422018348623,24.0,percent,False,kalman_filter_percent
5,3,Mel B,1048871.1272141808,0.2706422018348623,27.0,percent,False,kalman_filter_percent
5,3,Wayne Newton,906987.2096357904,0.2706422018348623,18.0,percent,True,kalman_filter_percent
5,3,Marie Osmond,1033106.2478281828,0.2706422018348623,26.0,percent,False,kalman_filter_percent
5,3,Mark Cuban,938516.9684077865,0.2706422018348623,20.0,percent,False,kalman_filter_percent
5,4,Cameron Mathison,1127938.6510571183,0.2706422018348623,27.0,percent,False,kalman_filter_percent
5,4,Jane Seymour,1111111.1108750293,0.2706422018348623,26.0,percent,False,kalman_filter_percent
5,4,Sabrina Bryan,1178421.2716033845,0.2706422018348623,30.0,percent,False,kalman_filter_percent
5,4,Jennie Garth,1127938.6510571183,0.2706422018348623,27.0,percent,False,kalman_filter_percent
5,4,Floyd Mayweather Jr. ,1060628.4912117366,0.2706422018348623,23.0,percent,True,kalman_filter_percent
5,4,Helio Castroneves,1127938.6510571183,0.2706422018348623,27.0,percent,False,kalman_filter_percent
5,4,Mel B,1111111.1108750293,0.2706422018348623,26.0,percent,False,kalman_filter_percent
5,4,Marie Osmond,1111111.1108750293,0.2706422018348623,26.0,percent,False,kalman_filter_percent
5,4,Mark Cuban,1043800.9513884371,0.2706422018348623,22.0,percent,False,kalman_filter_percent
5,5,Cameron Mathison,1273391.6847081769,0.2706422018348623,26.0,percent,False,kalman_filter_percent
5,5,Jane Seymour,1273391.6847081769,0.2706422018348623,26.0,percent,False,kalman_filter_percent
5,5,Sabrina Bryan,1314970.6073860975,0.2706422018348623,28.0,percent,False,kalman_filter_percent
5,5,Jennie Garth,1252602.2242356604,0.2706422018348623,25.0,percent,False,kalman_filter_percent
5,5,Helio Castroneves,1211023.3020088174,0.2706422018348623,23.0,percent,False,kalman_filter_percent
5,5,Mel B,1335760.0694311706,0.2706422018348623,29.0,percent,False,kalman_filter_percent
5,5,Marie Osmond,1169351.3637676954,0.2706422018348623,21.0,percent,False,kalman_filter_percent
5,5,Mark Cuban,1169509.0637542047,0.2706422018348623,21.0,percent,True,kalman_filter_percent
5,6,Cameron Mathison,1411208.037275445,0.2706422018348623,25.0,percent,False,kalman_filter_percent
5,6,Jane Seymour,1338281.807292215,0.2706422018348623,22.0,percent,False,kalman_filter_percent
5,6,Sabrina Bryan,1411208.0398403986,0.2706422018348623,25.0,percent,True,kalman_filter_percent
5,6,Jennie Garth,1459825.533865039,0.2706422018348623,27.0,percent,False,kalman_filter_percent
5,6,Helio Castroneves,1484134.2672586746,0.2706422018348623,28.0,percent,False,kalman_filter_percent
5,6,Mel B,1532751.763848269,0.2706422018348623,30.0,percent,False,kalman_filter_percent
5,6,Marie Osmond,1362590.5506199582,0.2706422018348623,23.0,percent,False,kalman_filter_percent
5,7,Cameron Mathison,1651715.9162116454,0.2706422018348623,25.5,percent,False,kalman_filter_percent
5,7,Jane Seymour,1636765.1657307525,0.2706422018348623,25.0,percent,True,kalman_filter_percent
5,7,Jennie Garth,1681617.417134624,0.2706422018348623,26.5,percent,False,kalman_filter_percent
5,7,Helio Castroneves,1666666.6666537316,0.2706422018348623,26.0,percent,False,kalman_filter_percent
5,7,Mel B,1696568.167615516,0.2706422018348623,27.0,percent,False,kalman_filter_percent
5,7,Marie Osmond,1666666.6666537316,0.2706422018348623,26.0,percent,False,kalman_filter_percent
5,8,Cameron Mathison,1969443.3267849525,0.2706422018348623,25.5,percent,True,kalman_filter_percent
5,8,Jennie Garth,1950345.4066784338,0.2706422018348623,25.0,percent,False,kalman_filter_percent
5,8,Helio Castroneves,2084030.8508847866,0.2706422018348623,28.5,percent,False,kalman_filter_percent
5,8,Mel B,2064932.9299290897,0.2706422018348623,28.0,percent,False,kalman_filter_percent
5,8,Marie Osmond,1931247.485722737,0.2706422018348623,24.5,percent,False,kalman_filter_percent
5,9,Jennie Garth,2488294.794075938,0.2706422018348623,29.0,percent,True,kalman_filter_percent
5,9,Helio Castroneves,2535115.6172359004,0.2706422018348623,30.0,percent,False,kalman_filter_percent
5,9,Mel B,2535115.6172359004,0.2706422018348623,30.0,percent,False,kalman_filter_percent
5,9,Marie Osmond,2441473.971452261,0.2706422018348623,28.0,percent,False,kalman_filter_percent
5,10,Helio Castroneves,3452473.8085632236,0.2706422018348623,27.999900000000004,percent,True,kalman_filter_percent
5,10,Mel B,3478001.7396662473,0.2706422018348623,28.3332,percent,False,kalman_filter_percent
5,10,Marie Osmond,3069524.45177053,0.2706422018348623,23.0,percent,False,kalman_filter_percent
6,2,Cristian de la Fuente,814070.9457038143,0.2706422018348623,20.0,percent,False,kalman_filter_percent
6,2,Steve Guttenberg,759683.0256457968,0.2706422018348623,16.0,percent,False,kalman_filter_percent
6,2,Priscilla Presley,827667.9244765552,0.2706422018348623,21.0,percent,False,kalman_filter_percent
6,2,Marlee Matlin,868458.8632783047,0.2706422018348623,24.0,percent,False,kalman_filter_percent
6,2,Shannon Elizabeth,868458.8632783047,0.2706422018348623,24.0,percent,False,kalman_filter_percent
6,2,Marissa Jaret Winokur,827667.9244765552,0.2706422018348623,21.0,percent,False,kalman_filter_percent
6,2,Jason Taylor,909249.804563581,0.2706422018348623,27.0,percent,False,kalman_filter_percent
6,2,Kristi Yamaguchi,909249.804563581,0.2706422018348623,27.0,percent,False,kalman_filter_percent
6,2,Monica Seles,746086.046873056,0.2706422018348623,15.0,percent,True,kalman_filter_percent
6,2,Penn Jillette,773280.0069020644,0.2706422018348623,17.0,percent,False,kalman_filter_percent
6,2,Adam Carolla,800473.9669310735,0.2706422018348623,19.0,percent,False,kalman_filter_percent
6,2,Mario,895652.8233073133,0.2706422018348623,26.0,percent,False,kalman_filter_percent
6,3,Cristian de la Fuente,1036356.0250478797,0.2706422018348623,25.0,percent,False,kalman_filter_percent
6,3,Steve Guttenberg,970254.1608503677,0.2706422018348623,21.0,percent,True,kalman_filter_percent
6,3,Priscilla Presley,1052881.4895726584,0.2706422018348623,26.0,percent,False,kalman_filter_percent
6,3,Marlee Matlin,970254.1619817109,0.2706422018348623,21.0,percent,False,kalman_filter_percent
6,3,Shannon Elizabeth,1019830.560523101,0.2706422018348623,24.0,percent,False,kalman_filter_percent
6,3,Marissa Jaret Winokur,937203.2279650995,0.2706422018348623,19.0,percent,False,kalman_filter_percent
6,3,Jason Taylor,1003305.0935147956,0.2706422018348623,23.0,percent,False,kalman_filter_percent
6,3,Kristi Yamaguchi,1069406.9565809641,0.2706422018348623,27.0,percent,False,kalman_filter_percent
